Avrage Precipitaiton Latitude             Longitude           
0.0                  39.6                 -8.4                
0.0                  39.6                 -8.3                
0.0                  39.6                 -8.2                
0.0                  39.6                 -8.1                
0.0                  39.6                 -8.0                
0.0                  39.6                 -7.9                
0.0                  39.6                 -7.8                
0.0                  39.6                 -7.7                
789.8919472749344    39.6                 -7.6                
760.7466299197195    39.6                 -7.5                
727.7908361576214    39.6                 -7.4                
691.834657733446     39.6                 -7.3                
657.379557762894     39.6                 -7.2                
624.9623325485123    39.6                 -7.1                
587.7903389980055    39.6                 -7.0                
554.7061444636068    39.6                 -6.9                
534.8977714920077    39.6                 -6.8                
528.6766640948473    39.6                 -6.7                
537.7949009831142    39.6                 -6.6                
560.525786812602     39.6                 -6.5                
576.672413661025     39.6                 -6.4                
574.7804928488395    39.6                 -6.3                
580.011963180744     39.6                 -6.2                
601.6416250896333    39.6                 -6.1                
634.6449315345791    39.6                 -6.0                
676.9908492920646    39.6                 -5.9                
728.5550896105705    39.6                 -5.8                
795.6022874348896    39.6                 -5.7                
875.2036918914775    39.6                 -5.6                
933.0207674532396    39.6                 -5.5                
910.2154891421396    39.6                 -5.4                
802.5170985218477    39.6                 -5.3                
659.2072099560339    39.6                 -5.2                
544.2530161759732    39.6                 -5.1                
495.97212555455576   39.6                 -5.0                
490.59489806613726   39.6                 -4.9                
505.65285798071284   39.6                 -4.8                
532.5568717170055    39.6                 -4.7                
564.2339018308619    39.6                 -4.6                
597.2862646878027    39.6                 -4.5                
614.0918062685001    39.6                 -4.4                
618.4305753856156    39.6                 -4.3                
613.6083566176718    39.6                 -4.2                
598.3568792975723    39.6                 -4.1                
567.0818921796717    39.6                 -4.0                
525.2635316730865    39.6                 -3.9                
483.41607170797994   39.6                 -3.8                
447.1003881071952    39.6                 -3.7                
415.1734996610246    39.6                 -3.6                
390.13761948305796   39.6                 -3.5                
376.49330728353493   39.6                 -3.4                
374.7169610047097    39.6                 -3.3                
378.17493910273873   39.6                 -3.2                
382.61638872516676   39.6                 -3.1                
401.60783339565785   39.6                 -3.0                
439.9995368671052    39.6                 -2.9                
479.32589845030367   39.6                 -2.8                
517.0024114266455    39.6                 -2.7                
546.7134438082921    39.6                 -2.6                
553.5776044527944    39.6                 -2.5                
531.1592635544324    39.6                 -2.4                
499.5779440399783    39.6                 -2.3                
492.42755805461627   39.6                 -2.2                
503.27960296620375   39.6                 -2.1                
525.2677073613834    39.6                 -2.0                
529.1764897150479    39.6                 -1.9                
515.8507433599299    39.6                 -1.8                
490.227073432526     39.6                 -1.7                
459.7935110246615    39.6                 -1.6                
439.58666307567705   39.6                 -1.5                
425.30043362335596   39.6                 -1.4                
411.9383495173092    39.6                 -1.3                
411.0554521787701    39.6                 -1.2                
436.8081557063875    39.6                 -1.1                
453.4533875254967    39.6                 -1.0                
460.28108963457004   39.6                 -0.9                
469.94186621897285   39.6                 -0.8                
490.47693041490203   39.6                 -0.7                
497.909333215265     39.6                 -0.6                
485.44926945421696   39.6                 -0.5                
462.3042001070468    39.6                 -0.4                
457.299708845937     39.6                 -0.3                
486.7138498348437    39.6                 -0.2                
0.0                  39.6                 -0.1                
0.0                  39.6                 0.0                 
0.0                  39.6                 0.1                 
0.0                  39.6                 0.2                 
0.0                  39.6                 0.3                 
0.0                  39.6                 0.4                 
0.0                  39.6                 0.5                 
0.0                  39.6                 0.6                 
0.0                  39.6                 0.7                 
0.0                  39.6                 0.8                 
0.0                  39.6                 0.9                 
0.0                  39.6                 1.0                 
0.0                  39.6                 1.1                 
0.0                  39.6                 1.2                 
0.0                  39.6                 1.3                 
0.0                  39.6                 1.4                 
0.0                  39.6                 1.5                 
0.0                  39.6                 1.6                 
0.0                  39.6                 1.7                 
0.0                  39.6                 1.8                 
0.0                  39.6                 1.9                 
0.0                  39.6                 2.0                 
0.0                  39.6                 2.1                 
0.0                  39.6                 2.2                 
408.002015395193     39.6                 2.3                 
458.1650819991631    39.6                 2.4                 
623.010214568762     39.6                 2.5                 
766.4376388719189    39.6                 2.6                 
704.6706213048838    39.6                 2.7                 
618.3446939313758    39.6                 2.8                 
600.8104443629909    39.6                 2.9                 
598.6874519319136    39.6                 3.0                 
594.5732504540822    39.6                 3.1                 
590.2046230605147    39.6                 3.2                 
562.6673355194953    39.6                 3.3                 
523.1094926452183    39.6                 3.4                 
0.0                  39.6                 3.5                 
0.0                  39.6                 3.6                 
0.0                  39.6                 3.7                 
0.0                  39.6                 3.8                 
0.0                  39.6                 3.9                 
0.0                  39.6                 4.0                 
0.0                  39.6                 4.1                 
0.0                  39.6                 4.2                 
0.0                  39.6                 4.3                 
0.0                  39.6                 4.4                 
0.0                  39.7                 -9.3                
0.0                  39.7                 -9.2                
0.0                  39.7                 -9.1                
0.0                  39.7                 -9.0                
0.0                  39.7                 -8.9                
0.0                  39.7                 -8.8                
0.0                  39.7                 -8.7                
0.0                  39.7                 -8.6                
0.0                  39.7                 -8.5                
0.0                  39.7                 -8.4                
0.0                  39.7                 -8.3                
0.0                  39.7                 -8.2                
0.0                  39.7                 -8.1                
0.0                  39.7                 -8.0                
0.0                  39.7                 -7.9                
0.0                  39.7                 -7.8                
0.0                  39.7                 -7.7                
0.0                  39.7                 -7.6                
0.0                  39.7                 -7.5                
0.0                  39.7                 -7.4                
0.0                  39.7                 -7.3                
719.3286081124685    39.7                 -7.2                
680.6407989641624    39.7                 -7.1                
630.9999243765392    39.7                 -7.0                
578.1334193674295    39.7                 -6.9                
542.163600394937     39.7                 -6.8                
516.3903352414991    39.7                 -6.7                
507.6343179554275    39.7                 -6.6                
520.9251561194073    39.7                 -6.5                
544.4563623682983    39.7                 -6.4                
567.7621237347769    39.7                 -6.3                
594.0767733928233    39.7                 -6.2                
629.2153992848695    39.7                 -6.1                
672.9279103774802    39.7                 -6.0                
725.8284192151958    39.7                 -5.9                
780.5763702990492    39.7                 -5.8                
834.3648745404604    39.7                 -5.7                
872.3905358676242    39.7                 -5.6                
870.2382086438965    39.7                 -5.5                
814.8769769092868    39.7                 -5.4                
719.2761816424156    39.7                 -5.3                
596.2373728160204    39.7                 -5.2                
489.5538563694546    39.7                 -5.1                
451.3110904886835    39.7                 -5.0                
449.710124114849     39.7                 -4.9                
457.2786663395857    39.7                 -4.8                
465.9491174893552    39.7                 -4.7                
475.8448307867928    39.7                 -4.6                
502.13163517290246   39.7                 -4.5                
529.8560628665946    39.7                 -4.4                
543.722697780613     39.7                 -4.3                
542.737190140931     39.7                 -4.2                
535.6956565036686    39.7                 -4.1                
514.6592619256426    39.7                 -4.0                
487.48688800261124   39.7                 -3.9                
458.14422467798      39.7                 -3.8                
430.56549088423805   39.7                 -3.7                
407.2836046146947    39.7                 -3.6                
390.4364262084864    39.7                 -3.5                
384.31282757339346   39.7                 -3.4                
386.70420702423286   39.7                 -3.3                
394.163771068128     39.7                 -3.2                
404.756236091148     39.7                 -3.1                
423.71083884534045   39.7                 -3.0                
457.18119004724514   39.7                 -2.9                
496.2481148077798    39.7                 -2.8                
534.5757229319665    39.7                 -2.7                
559.9182885018034    39.7                 -2.6                
561.5431789616923    39.7                 -2.5                
537.0319827098583    39.7                 -2.4                
502.0586867860604    39.7                 -2.3                
523.2320701314995    39.7                 -2.2                
581.8258482003102    39.7                 -2.1                
586.0066309860665    39.7                 -2.0                
558.4283772710512    39.7                 -1.9                
531.8324896571702    39.7                 -1.8                
503.96178556748055   39.7                 -1.7                
476.2689793231186    39.7                 -1.6                
465.41809300515445   39.7                 -1.5                
457.5962404673736    39.7                 -1.4                
449.81618650906927   39.7                 -1.3                
451.78914269992475   39.7                 -1.2                
463.52682922772345   39.7                 -1.1                
469.9862374319338    39.7                 -1.0                
470.73551972420887   39.7                 -0.9                
477.4797399450772    39.7                 -0.8                
510.90640629162147   39.7                 -0.7                
533.2960005621409    39.7                 -0.6                
527.4497538334625    39.7                 -0.5                
518.598193127568     39.7                 -0.4                
514.9659228948227    39.7                 -0.3                
514.6115741841217    39.7                 -0.2                
0.0                  39.7                 -0.1                
0.0                  39.7                 0.0                 
0.0                  39.7                 0.1                 
0.0                  39.7                 0.2                 
0.0                  39.7                 0.3                 
0.0                  39.7                 0.4                 
0.0                  39.7                 0.5                 
0.0                  39.7                 0.6                 
0.0                  39.7                 0.7                 
0.0                  39.7                 0.8                 
0.0                  39.7                 0.9                 
0.0                  39.7                 1.0                 
0.0                  39.7                 1.1                 
0.0                  39.7                 1.2                 
0.0                  39.7                 1.3                 
0.0                  39.7                 1.4                 
0.0                  39.7                 1.5                 
0.0                  39.7                 1.6                 
0.0                  39.7                 1.7                 
0.0                  39.7                 1.8                 
0.0                  39.7                 1.9                 
0.0                  39.7                 2.0                 
0.0                  39.7                 2.1                 
0.0                  39.7                 2.2                 
0.0                  39.7                 2.3                 
0.0                  39.7                 2.4                 
0.0                  39.7                 2.5                 
785.858371873992     39.7                 2.6                 
777.855438791864     39.7                 2.7                 
736.9403436188205    39.7                 2.8                 
786.124532241411     39.7                 2.9                 
751.8192008957657    39.7                 3.0                 
676.4493255896903    39.7                 3.1                 
645.2016073755915    39.7                 3.2                 
632.2566775689747    39.7                 3.3                 
538.1335704680505    39.7                 3.4                 
0.0                  39.7                 3.5                 
0.0                  39.7                 3.6                 
0.0                  39.7                 3.7                 
0.0                  39.7                 3.8                 
0.0                  39.7                 3.9                 
0.0                  39.7                 4.0                 
0.0                  39.7                 4.1                 
0.0                  39.7                 4.2                 
0.0                  39.7                 4.3                 
0.0                  39.7                 4.4                 
0.0                  39.8                 -9.3                
0.0                  39.8                 -9.2                
0.0                  39.8                 -9.1                
0.0                  39.8                 -9.0                
0.0                  39.8                 -8.9                
0.0                  39.8                 -8.8                
0.0                  39.8                 -8.7                
0.0                  39.8                 -8.6                
0.0                  39.8                 -8.5                
0.0                  39.8                 -8.4                
0.0                  39.8                 -8.3                
0.0                  39.8                 -8.2                
0.0                  39.8                 -8.1                
0.0                  39.8                 -8.0                
0.0                  39.8                 -7.9                
0.0                  39.8                 -7.8                
0.0                  39.8                 -7.7                
0.0                  39.8                 -7.6                
0.0                  39.8                 -7.5                
0.0                  39.8                 -7.4                
0.0                  39.8                 -7.3                
808.1502611083921    39.8                 -7.2                
775.9608659924929    39.8                 -7.1                
728.6561157827181    39.8                 -7.0                
670.1659438319845    39.8                 -6.9                
605.8794128121416    39.8                 -6.8                
544.6380104189446    39.8                 -6.7                
501.9802905034351    39.8                 -6.6                
501.361238885334     39.8                 -6.5                
534.0253554809216    39.8                 -6.4                
581.2007446587355    39.8                 -6.3                
627.5930057367045    39.8                 -6.2                
676.0895338010822    39.8                 -6.1                
730.2196814746353    39.8                 -6.0                
792.091331951798     39.8                 -5.9                
850.9194199109991    39.8                 -5.8                
890.4984864283281    39.8                 -5.7                
896.659356941544     39.8                 -5.6                
852.32283978173      39.8                 -5.5                
777.0721995312474    39.8                 -5.4                
695.0781080161455    39.8                 -5.3                
604.3428200478804    39.8                 -5.2                
525.603974450551     39.8                 -5.1                
484.31883640683276   39.8                 -5.0                
470.60712877656135   39.8                 -4.9                
463.7254829280927    39.8                 -4.8                
453.81250046539094   39.8                 -4.7                
442.15418525081617   39.8                 -4.6                
453.05252437326124   39.8                 -4.5                
470.92215110080866   39.8                 -4.4                
478.1479129424341    39.8                 -4.3                
478.7357555305497    39.8                 -4.2                
473.34655533001995   39.8                 -4.1                
463.8237439037381    39.8                 -4.0                
449.4559074002885    39.8                 -3.9                
433.2186446408881    39.8                 -3.8                
415.30902757529117   39.8                 -3.7                
400.5196241418342    39.8                 -3.6                
391.61412401811504   39.8                 -3.5                
391.99553361393316   39.8                 -3.4                
399.87141955380616   39.8                 -3.3                
412.12841520178466   39.8                 -3.2                
427.3231413575681    39.8                 -3.1                
445.1946333844831    39.8                 -3.0                
471.97865313642774   39.8                 -2.9                
510.7495894264649    39.8                 -2.8                
548.5621388470886    39.8                 -2.7                
574.0622942313307    39.8                 -2.6                
578.4893250537474    39.8                 -2.5                
556.8076485786983    39.8                 -2.4                
521.9643669154185    39.8                 -2.3                
550.8914266066718    39.8                 -2.2                
614.0561733645353    39.8                 -2.1                
612.2883558323747    39.8                 -2.0                
567.1263689781027    39.8                 -1.9                
532.1027303756371    39.8                 -1.8                
520.795588463931     39.8                 -1.7                
514.1846758588979    39.8                 -1.6                
510.79501581851935   39.8                 -1.5                
505.23965134502873   39.8                 -1.4                
500.8798281234687    39.8                 -1.3                
504.1490603388738    39.8                 -1.2                
511.40856210947635   39.8                 -1.1                
513.5904248287621    39.8                 -1.0                
509.90631710321077   39.8                 -0.9                
515.5749252029568    39.8                 -0.8                
546.6536715507298    39.8                 -0.7                
571.0350164516689    39.8                 -0.6                
560.1462822871545    39.8                 -0.5                
558.5027343487433    39.8                 -0.4                
556.7858499804669    39.8                 -0.3                
533.0404490738725    39.8                 -0.2                
511.6080673074014    39.8                 -0.1                
0.0                  39.8                 0.0                 
0.0                  39.8                 0.1                 
0.0                  39.8                 0.2                 
0.0                  39.8                 0.3                 
0.0                  39.8                 0.4                 
0.0                  39.8                 0.5                 
0.0                  39.8                 0.6                 
0.0                  39.8                 0.7                 
0.0                  39.8                 0.8                 
0.0                  39.8                 0.9                 
0.0                  39.8                 1.0                 
0.0                  39.8                 1.1                 
0.0                  39.8                 1.2                 
0.0                  39.8                 1.3                 
0.0                  39.8                 1.4                 
0.0                  39.8                 1.5                 
0.0                  39.8                 1.6                 
0.0                  39.8                 1.7                 
0.0                  39.8                 1.8                 
0.0                  39.8                 1.9                 
0.0                  39.8                 2.0                 
0.0                  39.8                 2.1                 
0.0                  39.8                 2.2                 
0.0                  39.8                 2.3                 
0.0                  39.8                 2.4                 
0.0                  39.8                 2.5                 
726.0604397348578    39.8                 2.6                 
838.6056772322078    39.8                 2.7                 
954.307705195677     39.8                 2.8                 
1001.5994199719844   39.8                 2.9                 
899.9793926239705    39.8                 3.0                 
722.0452336077897    39.8                 3.1                 
631.104181515427     39.8                 3.2                 
626.5406912130343    39.8                 3.3                 
581.5362799109998    39.8                 3.4                 
0.0                  39.8                 3.5                 
0.0                  39.8                 3.6                 
0.0                  39.8                 3.7                 
0.0                  39.8                 3.8                 
0.0                  39.8                 3.9                 
0.0                  39.8                 4.0                 
0.0                  39.8                 4.1                 
624.8438514762396    39.8                 4.2                 
640.8540569931117    39.8                 4.3                 
0.0                  39.8                 4.4                 
0.0                  39.9                 -9.3                
0.0                  39.9                 -9.2                
0.0                  39.9                 -9.1                
0.0                  39.9                 -9.0                
0.0                  39.9                 -8.9                
0.0                  39.9                 -8.8                
0.0                  39.9                 -8.7                
0.0                  39.9                 -8.6                
0.0                  39.9                 -8.5                
0.0                  39.9                 -8.4                
0.0                  39.9                 -8.3                
0.0                  39.9                 -8.2                
0.0                  39.9                 -8.1                
0.0                  39.9                 -8.0                
0.0                  39.9                 -7.9                
0.0                  39.9                 -7.8                
0.0                  39.9                 -7.7                
0.0                  39.9                 -7.6                
0.0                  39.9                 -7.5                
0.0                  39.9                 -7.4                
0.0                  39.9                 -7.3                
0.0                  39.9                 -7.2                
0.0                  39.9                 -7.1                
876.4522210650089    39.9                 -7.0                
822.6901812157407    39.9                 -6.9                
747.8241802991517    39.9                 -6.8                
638.4535736382883    39.9                 -6.7                
543.5572841240814    39.9                 -6.6                
526.666496180435     39.9                 -6.5                
570.6298745516734    39.9                 -6.4                
631.3098184124186    39.9                 -6.3                
692.8174022105927    39.9                 -6.2                
752.6108240706733    39.9                 -6.1                
815.8863945734853    39.9                 -6.0                
885.6433028915418    39.9                 -5.9                
947.835937431419     39.9                 -5.8                
983.9904811718678    39.9                 -5.7                
975.6036348018221    39.9                 -5.6                
915.5397657499357    39.9                 -5.5                
827.931406304261     39.9                 -5.4                
746.3511354799327    39.9                 -5.3                
677.5118985403741    39.9                 -5.2                
620.9709436156085    39.9                 -5.1                
581.7580675992672    39.9                 -5.0                
551.7333329060933    39.9                 -4.9                
529.1685895364952    39.9                 -4.8                
507.11553981669766   39.9                 -4.7                
486.7951160450906    39.9                 -4.6                
468.00418570299826   39.9                 -4.5                
450.3807957602968    39.9                 -4.4                
437.6821776718328    39.9                 -4.3                
430.9935267494069    39.9                 -4.2                
427.7020459300472    39.9                 -4.1                
422.46722358918856   39.9                 -4.0                
416.6797791425188    39.9                 -3.9                
409.96064154667806   39.9                 -3.8                
401.8347007080744    39.9                 -3.7                
394.53768573810993   39.9                 -3.6                
392.493150558602     39.9                 -3.5                
398.59467235688646   39.9                 -3.4                
409.7670077253923    39.9                 -3.3                
423.80385938294665   39.9                 -3.2                
438.66882973202746   39.9                 -3.1                
453.77719101683874   39.9                 -3.0                
477.99609503366304   39.9                 -2.9                
517.1055568321054    39.9                 -2.8                
559.2378184422237    39.9                 -2.7                
591.1935860191514    39.9                 -2.6                
603.8654485474169    39.9                 -2.5                
594.4654503684532    39.9                 -2.4                
579.102042400558     39.9                 -2.3                
594.4705552293808    39.9                 -2.2                
627.059381892269     39.9                 -2.1                
625.3511439988603    39.9                 -2.0                
581.7856988932266    39.9                 -1.9                
545.0785519984009    39.9                 -1.8                
562.072092545183     39.9                 -1.7                
576.7094890037258    39.9                 -1.6                
569.0707232739522    39.9                 -1.5                
555.6114673702838    39.9                 -1.4                
548.1537429742209    39.9                 -1.3                
551.9607710590575    39.9                 -1.2                
563.7906060392211    39.9                 -1.1                
573.2973497207521    39.9                 -1.0                
568.4586092279272    39.9                 -0.9                
558.8383246420574    39.9                 -0.8                
565.1017069555465    39.9                 -0.7                
572.3957585759872    39.9                 -0.6                
562.8928241072409    39.9                 -0.5                
577.6029158461291    39.9                 -0.4                
578.9911201280189    39.9                 -0.3                
533.3422274383868    39.9                 -0.2                
490.97519502565507   39.9                 -0.1                
477.9775798634542    39.9                 0.0                 
0.0                  39.9                 0.1                 
0.0                  39.9                 0.2                 
0.0                  39.9                 0.3                 
0.0                  39.9                 0.4                 
0.0                  39.9                 0.5                 
0.0                  39.9                 0.6                 
0.0                  39.9                 0.7                 
0.0                  39.9                 0.8                 
0.0                  39.9                 0.9                 
0.0                  39.9                 1.0                 
0.0                  39.9                 1.1                 
0.0                  39.9                 1.2                 
0.0                  39.9                 1.3                 
0.0                  39.9                 1.4                 
0.0                  39.9                 1.5                 
0.0                  39.9                 1.6                 
0.0                  39.9                 1.7                 
0.0                  39.9                 1.8                 
0.0                  39.9                 1.9                 
0.0                  39.9                 2.0                 
0.0                  39.9                 2.1                 
0.0                  39.9                 2.2                 
0.0                  39.9                 2.3                 
0.0                  39.9                 2.4                 
0.0                  39.9                 2.5                 
0.0                  39.9                 2.6                 
0.0                  39.9                 2.7                 
1032.8870458985884   39.9                 2.8                 
1070.823959299879    39.9                 2.9                 
951.4767310289005    39.9                 3.0                 
0.0                  39.9                 3.1                 
0.0                  39.9                 3.2                 
0.0                  39.9                 3.3                 
0.0                  39.9                 3.4                 
0.0                  39.9                 3.5                 
0.0                  39.9                 3.6                 
0.0                  39.9                 3.7                 
0.0                  39.9                 3.8                 
596.1752591924944    39.9                 3.9                 
619.7808793588906    39.9                 4.0                 
621.1683852495543    39.9                 4.1                 
634.0138010884609    39.9                 4.2                 
0.0                  39.9                 4.3                 
0.0                  39.9                 4.4                 
0.0                  40.0                 -9.3                
0.0                  40.0                 -9.2                
0.0                  40.0                 -9.1                
0.0                  40.0                 -9.0                
0.0                  40.0                 -8.9                
0.0                  40.0                 -8.8                
0.0                  40.0                 -8.7                
0.0                  40.0                 -8.6                
0.0                  40.0                 -8.5                
0.0                  40.0                 -8.4                
0.0                  40.0                 -8.3                
0.0                  40.0                 -8.2                
0.0                  40.0                 -8.1                
0.0                  40.0                 -8.0                
0.0                  40.0                 -7.9                
0.0                  40.0                 -7.8                
0.0                  40.0                 -7.7                
0.0                  40.0                 -7.6                
0.0                  40.0                 -7.5                
0.0                  40.0                 -7.4                
0.0                  40.0                 -7.3                
0.0                  40.0                 -7.2                
0.0                  40.0                 -7.1                
1043.0983586836467   40.0                 -7.0                
1025.865109946068    40.0                 -6.9                
964.4704181480511    40.0                 -6.8                
825.2755607837413    40.0                 -6.7                
659.6505082819209    40.0                 -6.6                
626.2786445817248    40.0                 -6.5                
666.384354387416     40.0                 -6.4                
729.0854002043957    40.0                 -6.3                
801.5264284401492    40.0                 -6.2                
871.4557005859143    40.0                 -6.1                
955.9081105376124    40.0                 -6.0                
1032.7383578187425   40.0                 -5.9                
1085.2916589780982   40.0                 -5.8                
1110.5119397452677   40.0                 -5.7                
1098.257716436209    40.0                 -5.6                
1034.731959523321    40.0                 -5.5                
934.4259120676991    40.0                 -5.4                
839.5552722126811    40.0                 -5.3                
781.6376596202686    40.0                 -5.2                
754.0982657449294    40.0                 -5.1                
727.162779729055     40.0                 -5.0                
682.1444536936904    40.0                 -4.9                
635.6115609492336    40.0                 -4.8                
609.6920897658941    40.0                 -4.7                
573.8550127905881    40.0                 -4.6                
522.7597269313078    40.0                 -4.5                
466.0191123023665    40.0                 -4.4                
426.28548325297294   40.0                 -4.3                
410.90551728592703   40.0                 -4.2                
404.74488375056444   40.0                 -4.1                
400.76388770056576   40.0                 -4.0                
396.80832127778007   40.0                 -3.9                
394.83574186565454   40.0                 -3.8                
392.139649558637     40.0                 -3.7                
390.32077830350556   40.0                 -3.6                
393.8783928087586    40.0                 -3.5                
402.8885344135357    40.0                 -3.4                
415.4700548175075    40.0                 -3.3                
429.50050850613485   40.0                 -3.2                
442.2530778974452    40.0                 -3.1                
453.89729635319884   40.0                 -3.0                
474.9168294734176    40.0                 -2.9                
514.67877841759      40.0                 -2.8                
560.8667222778865    40.0                 -2.7                
602.2366059741518    40.0                 -2.6                
626.5757508386271    40.0                 -2.5                
625.2141538416649    40.0                 -2.4                
620.1205432447514    40.0                 -2.3                
630.9306395536186    40.0                 -2.2                
654.3022053497979    40.0                 -2.1                
662.5629580779612    40.0                 -2.0                
640.7197829274716    40.0                 -1.9                
618.5756881187573    40.0                 -1.8                
626.7389435913111    40.0                 -1.7                
630.0860387449017    40.0                 -1.6                
611.9993741561982    40.0                 -1.5                
587.1650401279846    40.0                 -1.4                
574.9474178371194    40.0                 -1.3                
580.3481551847708    40.0                 -1.2                
598.3299924743014    40.0                 -1.1                
611.1079423821324    40.0                 -1.0                
594.2114979873741    40.0                 -0.9                
560.2952195236328    40.0                 -0.8                
550.9746120766594    40.0                 -0.7                
559.0029012900811    40.0                 -0.6                
564.0149683053326    40.0                 -0.5                
580.1051797591199    40.0                 -0.4                
574.4767389809319    40.0                 -0.3                
507.11413957088547   40.0                 -0.2                
468.08224105439945   40.0                 -0.1                
478.46781081276663   40.0                 0.0                 
502.1280433832097    40.0                 0.1                 
0.0                  40.0                 0.2                 
0.0                  40.0                 0.3                 
0.0                  40.0                 0.4                 
0.0                  40.0                 0.5                 
0.0                  40.0                 0.6                 
0.0                  40.0                 0.7                 
0.0                  40.0                 0.8                 
0.0                  40.0                 0.9                 
0.0                  40.0                 1.0                 
0.0                  40.0                 1.1                 
0.0                  40.0                 1.2                 
0.0                  40.0                 1.3                 
0.0                  40.0                 1.4                 
0.0                  40.0                 1.5                 
0.0                  40.0                 1.6                 
0.0                  40.0                 1.7                 
0.0                  40.0                 1.8                 
0.0                  40.0                 1.9                 
0.0                  40.0                 2.0                 
0.0                  40.0                 2.1                 
0.0                  40.0                 2.2                 
0.0                  40.0                 2.3                 
0.0                  40.0                 2.4                 
0.0                  40.0                 2.5                 
0.0                  40.0                 2.6                 
0.0                  40.0                 2.7                 
0.0                  40.0                 2.8                 
0.0                  40.0                 2.9                 
0.0                  40.0                 3.0                 
0.0                  40.0                 3.1                 
569.7325899518296    40.0                 3.2                 
0.0                  40.0                 3.3                 
0.0                  40.0                 3.4                 
0.0                  40.0                 3.5                 
0.0                  40.0                 3.6                 
0.0                  40.0                 3.7                 
604.494410082283     40.0                 3.8                 
623.3398593624186    40.0                 3.9                 
646.4311646121636    40.0                 4.0                 
663.3621949293166    40.0                 4.1                 
671.5165957631104    40.0                 4.2                 
0.0                  40.0                 4.3                 
0.0                  40.0                 4.4                 
0.0                  40.1                 -9.3                
0.0                  40.1                 -9.2                
0.0                  40.1                 -9.1                
0.0                  40.1                 -9.0                
0.0                  40.1                 -8.9                
0.0                  40.1                 -8.8                
0.0                  40.1                 -8.7                
0.0                  40.1                 -8.6                
0.0                  40.1                 -8.5                
0.0                  40.1                 -8.4                
0.0                  40.1                 -8.3                
0.0                  40.1                 -8.2                
0.0                  40.1                 -8.1                
0.0                  40.1                 -8.0                
0.0                  40.1                 -7.9                
0.0                  40.1                 -7.8                
0.0                  40.1                 -7.7                
0.0                  40.1                 -7.6                
0.0                  40.1                 -7.5                
0.0                  40.1                 -7.4                
0.0                  40.1                 -7.3                
0.0                  40.1                 -7.2                
0.0                  40.1                 -7.1                
