Avrage Precipitaiton Latitude             Longitude           
0.0                  39.4                 2.2                 
0.0                  39.4                 2.3                 
0.0                  39.4                 2.4                 
0.0                  39.4                 2.5                 
0.0                  39.4                 2.6                 
1.288310662764418    39.4                 2.7                 
1.2264394468618447   39.4                 2.8                 
1.1626752249969667   39.4                 2.9                 
1.1578599730805674   39.4                 3.0                 
1.2491056375509981   39.4                 3.1                 
1.2922231180319859   39.4                 3.2                 
1.296612519287883    39.4                 3.3                 
0.0                  39.4                 3.4                 
0.0                  39.4                 3.5                 
0.0                  39.4                 3.6                 
0.0                  39.4                 3.7                 
0.0                  39.4                 3.8                 
0.0                  39.4                 3.9                 
0.0                  39.4                 4.0                 
0.0                  39.4                 4.1                 
0.0                  39.4                 4.2                 
0.0                  39.4                 4.3                 
0.0                  39.4                 4.4                 
0.0                  39.5                 -9.3                
0.0                  39.5                 -9.2                
0.0                  39.5                 -9.1                
0.0                  39.5                 -9.0                
0.0                  39.5                 -8.9                
0.0                  39.5                 -8.8                
0.0                  39.5                 -8.7                
0.0                  39.5                 -8.6                
0.0                  39.5                 -8.5                
0.0                  39.5                 -8.4                
0.0                  39.5                 -8.3                
0.0                  39.5                 -8.2                
0.0                  39.5                 -8.1                
0.0                  39.5                 -8.0                
0.0                  39.5                 -7.9                
0.0                  39.5                 -7.8                
0.0                  39.5                 -7.7                
0.0                  39.5                 -7.6                
0.0                  39.5                 -7.5                
1.895512787789604    39.5                 -7.4                
1.793895593283935    39.5                 -7.3                
1.7166920214130552   39.5                 -7.2                
1.6606643369130971   39.5                 -7.1                
1.6019270247056265   39.5                 -7.0                
1.5536857090481906   39.5                 -6.9                
1.5270274578319374   39.5                 -6.8                
1.5350653447439846   39.5                 -6.7                
1.5742625728128876   39.5                 -6.6                
1.625307714678676    39.5                 -6.5                
1.6303693961267636   39.5                 -6.4                
1.582715383327871    39.5                 -6.3                
1.5724500832210417   39.5                 -6.2                
1.6076286907097832   39.5                 -6.1                
1.6713217213015605   39.5                 -6.0                
1.753333574500513    39.5                 -5.9                
1.8664993955460645   39.5                 -5.8                
2.0462482819716166   39.5                 -5.7                
2.35466700368237     39.5                 -5.6                
2.7144124609305056   39.5                 -5.5                
2.7450968990689697   39.5                 -5.4                
2.4203467566729873   39.5                 -5.3                
2.0240512129258668   39.5                 -5.2                
1.7282801810811066   39.5                 -5.1                
1.5748190825089696   39.5                 -5.0                
1.5411553988778903   39.5                 -4.9                
1.5861390369379216   39.5                 -4.8                
1.6754967385606068   39.5                 -4.7                
1.7940787147583768   39.5                 -4.6                
1.8783211631497194   39.5                 -4.5                
1.8909856186133407   39.5                 -4.4                
1.8751797026575254   39.5                 -4.3                
1.8395011001926318   39.5                 -4.2                
1.7805031116038894   39.5                 -4.1                
1.6676284774613073   39.5                 -4.0                
1.5149013687811677   39.5                 -3.9                
1.369683245549753    39.5                 -3.8                
1.246983237214634    39.5                 -3.7                
1.1469917672557621   39.5                 -3.6                
1.066862741814992    39.5                 -3.5                
1.0153486903359121   39.5                 -3.4                
1.0114488637197974   39.5                 -3.3                
1.0280702733997342   39.5                 -3.2                
1.0403336132646261   39.5                 -3.1                
1.0866527779878674   39.5                 -3.0                
1.1715013250212898   39.5                 -2.9                
1.268176477536269    39.5                 -2.8                
1.3612874944942353   39.5                 -2.7                
1.4372581694593771   39.5                 -2.6                
1.454703028150124    39.5                 -2.5                
1.3977025098953575   39.5                 -2.4                
1.3237524079047618   39.5                 -2.3                
1.275976249497367    39.5                 -2.2                
1.2632036988799658   39.5                 -2.1                
1.313736650665379    39.5                 -2.0                
1.3515579072444661   39.5                 -1.9                
1.3349430115850989   39.5                 -1.8                
1.2861223581643588   39.5                 -1.7                
1.2211241525519057   39.5                 -1.6                
1.1712018216145914   39.5                 -1.5                
1.132905254829174    39.5                 -1.4                
1.1081696230887959   39.5                 -1.3                
1.1224011256001654   39.5                 -1.2                
1.1872729360091585   39.5                 -1.1                
1.2371462470760655   39.5                 -1.0                
1.268267059319015    39.5                 -0.9                
1.2971083398595433   39.5                 -0.8                
1.3268899551977789   39.5                 -0.7                
1.3346539914219384   39.5                 -0.6                
1.2794393073621595   39.5                 -0.5                
1.2042611359897017   39.5                 -0.4                
1.1642384733315805   39.5                 -0.3                
0.0                  39.5                 -0.2                
0.0                  39.5                 -0.1                
0.0                  39.5                 0.0                 
0.0                  39.5                 0.1                 
0.0                  39.5                 0.2                 
0.0                  39.5                 0.3                 
0.0                  39.5                 0.4                 
0.0                  39.5                 0.5                 
0.0                  39.5                 0.6                 
0.0                  39.5                 0.7                 
0.0                  39.5                 0.8                 
0.0                  39.5                 0.9                 
0.0                  39.5                 1.0                 
0.0                  39.5                 1.1                 
0.0                  39.5                 1.2                 
0.0                  39.5                 1.3                 
0.0                  39.5                 1.4                 
0.0                  39.5                 1.5                 
0.0                  39.5                 1.6                 
0.0                  39.5                 1.7                 
0.0                  39.5                 1.8                 
0.0                  39.5                 1.9                 
0.0                  39.5                 2.0                 
0.0                  39.5                 2.1                 
0.0                  39.5                 2.2                 
0.0                  39.5                 2.3                 
1.2276981383042187   39.5                 2.4                 
1.3557225842408969   39.5                 2.5                 
1.7144858158800056   39.5                 2.6                 
1.5415689822502006   39.5                 2.7                 
1.4371963246085702   39.5                 2.8                 
1.3519651342459273   39.5                 2.9                 
1.3570604580097612   39.5                 3.0                 
1.4226482717032076   39.5                 3.1                 
1.4389033162689286   39.5                 3.2                 
1.3976482008777997   39.5                 3.3                 
0.0                  39.5                 3.4                 
0.0                  39.5                 3.5                 
0.0                  39.5                 3.6                 
0.0                  39.5                 3.7                 
0.0                  39.5                 3.8                 
0.0                  39.5                 3.9                 
0.0                  39.5                 4.0                 
0.0                  39.5                 4.1                 
0.0                  39.5                 4.2                 
0.0                  39.5                 4.3                 
0.0                  39.5                 4.4                 
0.0                  39.6                 -9.3                
0.0                  39.6                 -9.2                
0.0                  39.6                 -9.1                
0.0                  39.6                 -9.0                
0.0                  39.6                 -8.9                
0.0                  39.6                 -8.8                
0.0                  39.6                 -8.7                
0.0                  39.6                 -8.6                
0.0                  39.6                 -8.5                
0.0                  39.6                 -8.4                
0.0                  39.6                 -8.3                
0.0                  39.6                 -8.2                
0.0                  39.6                 -8.1                
0.0                  39.6                 -8.0                
0.0                  39.6                 -7.9                
0.0                  39.6                 -7.8                
0.0                  39.6                 -7.7                
2.1626511457788795   39.6                 -7.6                
2.082853960619824    39.6                 -7.5                
1.9926240432424713   39.6                 -7.4                
1.89417934997127     39.6                 -7.3                
1.7998444707687302   39.6                 -7.2                
1.7110891042977605   39.6                 -7.1                
1.6093156215825257   39.6                 -7.0                
1.5187341547580706   39.6                 -6.9                
1.464500660353128    39.6                 -6.8                
1.4474678432863155   39.6                 -6.7                
1.47243273313223     39.6                 -6.6                
1.534667797628463    39.6                 -6.5                
1.5788757695854827   39.6                 -6.4                
1.5736958652627315   39.6                 -6.3                
1.5880191475122005   39.6                 -6.2                
1.6472391626945904   39.6                 -6.1                
1.7375991654062148   39.6                 -6.0                
1.8535383743995797   39.6                 -5.9                
1.9947164985604269   39.6                 -5.8                
2.178285529357949    39.6                 -5.7                
2.3962268175905383   39.6                 -5.6                
2.554524626728359    39.6                 -5.5                
2.4920858824932055   39.6                 -5.4                
2.197217643011779    39.6                 -5.3                
1.8048484135525695   39.6                 -5.2                
1.4901144556381911   39.6                 -5.1                
1.3579258394839742   39.6                 -5.0                
1.343203487611593    39.6                 -4.9                
1.384430790123913    39.6                 -4.8                
1.4580914931271205   39.6                 -4.7                
1.5448202738254744   39.6                 -4.6                
1.6353145884590965   39.6                 -4.5                
1.6813266080528089   39.6                 -4.4                
1.6932057568842045   39.6                 -4.3                
1.6800029675917338   39.6                 -4.2                
1.638245832308959    39.6                 -4.1                
1.552617808174659    39.6                 -4.0                
1.438123002174716    39.6                 -3.9                
1.3235485245468628   39.6                 -3.8                
1.2241195393294153   39.6                 -3.7                
1.1367066696103718   39.6                 -3.6                
1.0681607436273883   39.6                 -3.5                
1.0308038779023192   39.6                 -3.4                
1.0259404059699178   39.6                 -3.3                
1.0354080303982724   39.6                 -3.2                
1.0475683089629555   39.6                 -3.1                
1.0995651291841624   39.6                 -3.0                
1.2046780649310935   39.6                 -2.9                
1.3123500082021091   39.6                 -2.8                
1.4155048184750105   39.6                 -2.7                
1.4968508790901551   39.6                 -2.6                
1.5156443165139148   39.6                 -2.5                
1.4542649711521007   39.6                 -2.4                
1.3677982372288464   39.6                 -2.3                
1.3482211412762248   39.6                 -2.2                
1.3779330372425724   39.6                 -2.1                
1.4381344348233347   39.6                 -2.0                
1.4488363196379805   39.6                 -1.9                
1.412351657751405    39.6                 -1.8                
1.3421964177610022   39.6                 -1.7                
1.258872136713999    39.6                 -1.6                
1.203547654650074    39.6                 -1.5                
1.1644332788161242   39.6                 -1.4                
1.127849127526027    39.6                 -1.3                
1.1254318362150015   39.6                 -1.2                
1.1959403582768429   39.6                 -1.1                
1.241513464559976    39.6                 -1.0                
1.260207081883416    39.6                 -0.9                
1.2866573952730527   39.6                 -0.8                
1.3428805030856854   39.6                 -0.7                
1.3632297350123408   39.6                 -0.6                
1.3291152320575093   39.6                 -0.5                
1.2657461713708242   39.6                 -0.4                
1.252044336838623    39.6                 -0.3                
1.3325775362606689   39.6                 -0.2                
0.0                  39.6                 -0.1                
0.0                  39.6                 0.0                 
0.0                  39.6                 0.1                 
0.0                  39.6                 0.2                 
0.0                  39.6                 0.3                 
0.0                  39.6                 0.4                 
0.0                  39.6                 0.5                 
0.0                  39.6                 0.6                 
0.0                  39.6                 0.7                 
0.0                  39.6                 0.8                 
0.0                  39.6                 0.9                 
0.0                  39.6                 1.0                 
0.0                  39.6                 1.1                 
0.0                  39.6                 1.2                 
0.0                  39.6                 1.3                 
0.0                  39.6                 1.4                 
0.0                  39.6                 1.5                 
0.0                  39.6                 1.6                 
0.0                  39.6                 1.7                 
0.0                  39.6                 1.8                 
0.0                  39.6                 1.9                 
0.0                  39.6                 2.0                 
0.0                  39.6                 2.1                 
0.0                  39.6                 2.2                 
1.1170718085158358   39.6                 2.3                 
1.2544136485499362   39.6                 2.4                 
1.7057443856939472   39.6                 2.5                 
2.0984354171387474   39.6                 2.6                 
1.9293230318643626   39.6                 2.7                 
1.6929706214000997   39.6                 2.8                 
1.6449634666870239   39.6                 2.9                 
1.6391509096285697   39.6                 3.0                 
1.6278866062378423   39.6                 3.1                 
1.615925708205176    39.6                 3.2                 
1.5405311600550355   39.6                 3.3                 
1.4322254424037337   39.6                 3.4                 
0.0                  39.6                 3.5                 
0.0                  39.6                 3.6                 
0.0                  39.6                 3.7                 
0.0                  39.6                 3.8                 
0.0                  39.6                 3.9                 
0.0                  39.6                 4.0                 
0.0                  39.6                 4.1                 
0.0                  39.6                 4.2                 
0.0                  39.6                 4.3                 
0.0                  39.6                 4.4                 
0.0                  39.7                 -9.3                
0.0                  39.7                 -9.2                
0.0                  39.7                 -9.1                
0.0                  39.7                 -9.0                
0.0                  39.7                 -8.9                
0.0                  39.7                 -8.8                
0.0                  39.7                 -8.7                
0.0                  39.7                 -8.6                
0.0                  39.7                 -8.5                
0.0                  39.7                 -8.4                
0.0                  39.7                 -8.3                
0.0                  39.7                 -8.2                
0.0                  39.7                 -8.1                
0.0                  39.7                 -8.0                
0.0                  39.7                 -7.9                
0.0                  39.7                 -7.8                
0.0                  39.7                 -7.7                
0.0                  39.7                 -7.6                
0.0                  39.7                 -7.5                
0.0                  39.7                 -7.4                
0.0                  39.7                 -7.3                
1.9694552449773053   39.7                 -7.2                
1.863531599254738    39.7                 -7.1                
1.7276194726977343   39.7                 -7.0                
1.5828758681759874   39.7                 -6.9                
1.4843938283442233   39.7                 -6.8                
1.413829010451296    39.7                 -6.7                
1.3898558443980011   39.7                 -6.6                
1.4262449308836342   39.7                 -6.5                
1.4906711987184804   39.7                 -6.4                
1.5544802193020524   39.7                 -6.3                
1.6265272979310683   39.7                 -6.2                
1.7227336079316928   39.7                 -6.1                
1.8424144231690738   39.7                 -6.0                
1.987251127030736    39.7                 -5.9                
2.137145957012248    39.7                 -5.8                
2.284413910216145    39.7                 -5.7                
2.3885246564035176   39.7                 -5.6                
2.3826317833940585   39.7                 -5.5                
2.231057847673315    39.7                 -5.4                
1.9693117061478236   39.7                 -5.3                
1.632442819458116    39.7                 -5.2                
1.340353211664482    39.7                 -5.1                
1.2356480532752472   39.7                 -5.0                
1.2312647553132015   39.7                 -4.9                
1.2519867244010892   39.7                 -4.8                
1.2757256182816497   39.7                 -4.7                
1.302819166677521    39.7                 -4.6                
1.3747900075255772   39.7                 -4.5                
1.4506969281172837   39.7                 -4.4                
1.4886624928864371   39.7                 -4.3                
1.4859642640546524   39.7                 -4.2                
1.4666851957704357   39.7                 -4.1                
1.409089491707144    39.7                 -4.0                
1.3346940433158692   39.7                 -3.9                
1.2543565431322774   39.7                 -3.8                
1.178848518972858    39.7                 -3.7                
1.1151048661980358   39.7                 -3.6                
1.0689788488243632   39.7                 -3.5                
1.0522130017358322   39.7                 -3.4                
1.058760377648692    39.7                 -3.3                
1.0791839745497573   39.7                 -3.2                
1.1081851647729102   39.7                 -3.1                
1.1600811152324098   39.7                 -3.0                
1.251719843321919    39.7                 -2.9                
1.358681472550961    39.7                 -2.8                
1.4636189211611133   39.7                 -2.7                
1.533004523401602    39.7                 -2.6                
1.5374533233000784   39.7                 -2.5                
1.47034393341287     39.7                 -2.4                
1.3745902815846671   39.7                 -2.3                
1.4325610482319329   39.7                 -2.2                
1.5929853970472279   39.7                 -2.1                
1.604431993905268    39.7                 -2.0                
1.5289252841570307   39.7                 -1.9                
1.4561082019983917   39.7                 -1.8                
1.3798007901540577   39.7                 -1.7                
1.3039804461680007   39.7                 -1.6                
1.2742717223239108   39.7                 -1.5                
1.252856213011145    39.7                 -1.4                
1.2315551443457469   39.7                 -1.3                
1.2369569160455918   39.7                 -1.2                
1.2690936169015907   39.7                 -1.1                
1.286778879553125    39.7                 -1.0                
1.2888303452168666   39.7                 -0.9                
1.3072953968462249   39.7                 -0.8                
1.3988145198393354   39.7                 -0.7                
1.4601151595910271   39.7                 -0.6                
1.4441086763879751   39.7                 -0.5                
1.4198739212818174   39.7                 -0.4                
1.4099291010975814   39.7                 -0.3                
1.4089589270784049   39.7                 -0.2                
0.0                  39.7                 -0.1                
0.0                  39.7                 0.0                 
0.0                  39.7                 0.1                 
0.0                  39.7                 0.2                 
0.0                  39.7                 0.3                 
0.0                  39.7                 0.4                 
0.0                  39.7                 0.5                 
0.0                  39.7                 0.6                 
0.0                  39.7                 0.7                 
0.0                  39.7                 0.8                 
0.0                  39.7                 0.9                 
0.0                  39.7                 1.0                 
0.0                  39.7                 1.1                 
0.0                  39.7                 1.2                 
0.0                  39.7                 1.3                 
0.0                  39.7                 1.4                 
0.0                  39.7                 1.5                 
0.0                  39.7                 1.6                 
0.0                  39.7                 1.7                 
0.0                  39.7                 1.8                 
0.0                  39.7                 1.9                 
0.0                  39.7                 2.0                 
0.0                  39.7                 2.1                 
0.0                  39.7                 2.2                 
0.0                  39.7                 2.3                 
0.0                  39.7                 2.4                 
0.0                  39.7                 2.5                 
2.1516075891347994   39.7                 2.6                 
2.1296962980280023   39.7                 2.7                 
2.017674549026888    39.7                 2.8                 
2.152336311620888    39.7                 2.9                 
2.058411485070959    39.7                 3.0                 
1.8520557325528728   39.7                 3.1                 
1.7665023681568504   39.7                 3.2                 
1.7310603467830554   39.7                 3.3                 
1.4733599788804168   39.7                 3.4                 
0.0                  39.7                 3.5                 
0.0                  39.7                 3.6                 
0.0                  39.7                 3.7                 
0.0                  39.7                 3.8                 
0.0                  39.7                 3.9                 
0.0                  39.7                 4.0                 
0.0                  39.7                 4.1                 
0.0                  39.7                 4.2                 
0.0                  39.7                 4.3                 
0.0                  39.7                 4.4                 
0.0                  39.8                 -9.3                
0.0                  39.8                 -9.2                
0.0                  39.8                 -9.1                
0.0                  39.8                 -9.0                
0.0                  39.8                 -8.9                
0.0                  39.8                 -8.8                
0.0                  39.8                 -8.7                
0.0                  39.8                 -8.6                
0.0                  39.8                 -8.5                
0.0                  39.8                 -8.4                
0.0                  39.8                 -8.3                
0.0                  39.8                 -8.2                
0.0                  39.8                 -8.1                
0.0                  39.8                 -8.0                
0.0                  39.8                 -7.9                
0.0                  39.8                 -7.8                
0.0                  39.8                 -7.7                
0.0                  39.8                 -7.6                
0.0                  39.8                 -7.5                
0.0                  39.8                 -7.4                
0.0                  39.8                 -7.3                
2.2126407215279964   39.8                 -7.2                
2.124509132809447    39.8                 -7.1                
1.9949930988824107   39.8                 -7.0                
1.8348524140426024   39.8                 -6.9                
1.6588418338007693   39.8                 -6.8                
1.4911685342923067   39.8                 -6.7                
1.3743756398086253   39.8                 -6.6                
1.372680733694186    39.8                 -6.5                
1.462112065947931    39.8                 -6.4                
1.5912739213256675   39.8                 -6.3                
1.7182916443467393   39.8                 -6.2                
1.8510706558894643   39.8                 -6.1                
1.9992739972341298   39.8                 -6.0                
2.168672857745734    39.8                 -5.9                
2.329738725384798    39.8                 -5.8                
2.4381025514091785   39.8                 -5.7                
2.4549704454551526   39.8                 -5.6                
2.3335811592796056   39.8                 -5.5                
2.127551861323419    39.8                 -5.4                
1.9030596170690122   39.8                 -5.3                
1.6546347848319964   39.8                 -5.2                
1.4390551030339487   39.8                 -5.1                
1.326020210854184    39.8                 -5.0                
1.2884788226687567   39.8                 -4.9                
1.2696375123726091   39.8                 -4.8                
1.242496682598349    39.8                 -4.7                
1.2105772930620537   39.8                 -4.6                
1.2404159382989812   39.8                 -4.5                
1.289341324676569    39.8                 -4.4                
1.3091247927570169   39.8                 -4.3                
1.3107342514318543   39.8                 -4.2                
1.2959791193802919   39.8                 -4.1                
1.2699065418421436   39.8                 -4.0                
1.2305687334447457   39.8                 -3.9                
1.1861126087405052   39.8                 -3.8                
1.1370777325134496   39.8                 -3.7                
1.0965857128250667   39.8                 -3.6                
1.0722032765782623   39.8                 -3.5                
1.073247540799784    39.8                 -3.4                
1.0948109885734343   39.8                 -3.3                
1.1283695098032767   39.8                 -3.2                
1.1699712656433874   39.8                 -3.1                
1.218901759038243    39.8                 -3.0                
1.292233929602764    39.8                 -2.9                
1.3983851697563547   39.8                 -2.8                
1.5019124352405149   39.8                 -2.7                
1.5717295038275878   39.8                 -2.6                
1.5838503050504988   39.8                 -2.5                
1.524487878793416    39.8                 -2.4                
1.4290901939939276   39.8                 -2.3                
1.5082898098415471   39.8                 -2.2                
1.6812290484551284   39.8                 -2.1                
1.6763889274428245   39.8                 -2.0                
1.5527395815379899   39.8                 -1.9                
1.4568480961085228   39.8                 -1.8                
1.4258901866182463   39.8                 -1.7                
1.4077901189200723   39.8                 -1.6                
1.3985095430192598   39.8                 -1.5                
1.3832994685460838   39.8                 -1.4                
1.3713626755226471   39.8                 -1.3                
1.380313531169239    39.8                 -1.2                
1.400189376056809    39.8                 -1.1                
1.4061631145232847   39.8                 -1.0                
1.3960763680748323   39.8                 -0.9                
1.4115964931301397   39.8                 -0.8                
1.4966872281734076   39.8                 -0.7                
1.5634410970633927   39.8                 -0.6                
1.53362874931354     39.8                 -0.5                
1.5291288669632894   39.8                 -0.4                
1.5244281962461967   39.8                 -0.3                
1.459415483235526    39.8                 -0.2                
1.4007356028494355   39.8                 -0.1                
0.0                  39.8                 0.0                 
0.0                  39.8                 0.1                 
0.0                  39.8                 0.2                 
0.0                  39.8                 0.3                 
0.0                  39.8                 0.4                 
0.0                  39.8                 0.5                 
0.0                  39.8                 0.6                 
0.0                  39.8                 0.7                 
0.0                  39.8                 0.8                 
0.0                  39.8                 0.9                 
0.0                  39.8                 1.0                 
0.0                  39.8                 1.1                 
0.0                  39.8                 1.2                 
0.0                  39.8                 1.3                 
0.0                  39.8                 1.4                 
0.0                  39.8                 1.5                 
0.0                  39.8                 1.6                 
0.0                  39.8                 1.7                 
0.0                  39.8                 1.8                 
0.0                  39.8                 1.9                 
0.0                  39.8                 2.0                 
0.0                  39.8                 2.1                 
0.0                  39.8                 2.2                 
0.0                  39.8                 2.3                 
0.0                  39.8                 2.4                 
0.0                  39.8                 2.5                 
1.9878863777690456   39.8                 2.6                 
2.2960248360294413   39.8                 2.7                 
2.6128062948193267   39.8                 2.8                 
2.742286638934331    39.8                 2.9                 
2.464060396298932    39.8                 3.0                 
1.976893114499051    39.8                 3.1                 
1.7279049191080305   39.8                 3.2                 
1.715410504441229    39.8                 3.3                 
1.5921925858344805   39.8                 3.4                 
0.0                  39.8                 3.5                 
0.0                  39.8                 3.6                 
0.0                  39.8                 3.7                 
0.0                  39.8                 3.8                 
0.0                  39.8                 3.9                 
0.0                  39.8                 4.0                 
0.0                  39.8                 4.1                 
1.710764714072505    39.8                 4.2                 
1.754599177032497    39.8                 4.3                 
0.0                  39.8                 4.4                 
0.0                  39.9                 -9.3                
0.0                  39.9                 -9.2                
0.0                  39.9                 -9.1                
0.0                  39.9                 -9.0                
0.0                  39.9                 -8.9                
0.0                  39.9                 -8.8                
0.0                  39.9                 -8.7                
0.0                  39.9                 -8.6                
0.0                  39.9                 -8.5                
0.0                  39.9                 -8.4                
0.0                  39.9                 -8.3                
0.0                  39.9                 -8.2                
0.0                  39.9                 -8.1                
0.0                  39.9                 -8.0                
0.0                  39.9                 -7.9                
0.0                  39.9                 -7.8                
0.0                  39.9                 -7.7                
0.0                  39.9                 -7.6                
0.0                  39.9                 -7.5                
0.0                  39.9                 -7.4                
0.0                  39.9                 -7.3                
0.0                  39.9                 -7.2                
0.0                  39.9                 -7.1                
2.3996451750722056   39.9                 -7.0                
2.2524496789280217   39.9                 -6.9                
2.0474734879176975   39.9                 -6.8                
1.7480268754719583   39.9                 -6.7                
1.4882096055832315   39.9                 -6.6                
1.4419641893266701   39.9                 -6.5                
1.5623318559864947   39.9                 -6.4                
1.728467933925978    39.9                 -6.3                
1.8968700135194192   39.9                 -6.2                
2.060578876157987    39.9                 -6.1                
2.233821539942339    39.9                 -6.0                
2.42480950762639     39.9                 -5.9                
2.5950871928347157   39.9                 -5.8                
2.6940749920079345   39.9                 -5.7                
2.6711125818020514   39.9                 -5.6                
2.506663259748434    39.9                 -5.5                
2.26679966879952     39.9                 -5.4                
2.0434404273490236   39.9                 -5.3                
1.8549649590834105   39.9                 -5.2                
1.7001610503040803   39.9                 -5.1                
1.5927998200262024   39.9                 -5.0                
1.5105948714760706   39.9                 -4.9                
1.4488146896792782   39.9                 -4.8                
1.3884354778022918   39.9                 -4.7                
1.3328000356332854   39.9                 -4.6                
1.281352205110673    39.9                 -4.5                
1.2331009922915286   39.9                 -4.4                
1.198333349636645    39.9                 -4.3                
1.180020441610423    39.9                 -4.2                
1.1710086713425336   39.9                 -4.1                
1.1566762116023581   39.9                 -4.0                
1.1408307236126376   39.9                 -3.9                
1.1224343458923403   39.9                 -3.8                
1.1001862709173198   39.9                 -3.7                
1.0802077183570586   39.9                 -3.6                
1.0746099700019802   39.9                 -3.5                
1.0913153727517841   39.9                 -3.4                
1.1219041943862893   39.9                 -3.3                
1.160335796866941    39.9                 -3.2                
1.2010347117860205   39.9                 -3.1                
1.2424000085916933   39.9                 -3.0                
1.3087091293545905   39.9                 -2.9                
1.415787221061933    39.9                 -2.8                
1.5311414592710013   39.9                 -2.7                
1.6186333973809008   39.9                 -2.6                
1.653327785784847    39.9                 -2.5                
1.6275914595668262   39.9                 -2.4                
1.5855278685155907   39.9                 -2.3                
1.6276054362042285   39.9                 -2.2                
1.716830631580924    39.9                 -2.1                
1.7121536341128674   39.9                 -2.0                
1.5928754719552374   39.9                 -1.9                
1.4923746964197488   39.9                 -1.8                
1.538901439806773    39.9                 -1.7                
1.5789772784471046   39.9                 -1.6                
1.558063043892842    39.9                 -1.5                
1.5212128452019718   39.9                 -1.4                
1.5007942850866414   39.9                 -1.3                
1.5112175761178874   39.9                 -1.2                
1.5436065709196296   39.9                 -1.1                
1.5696351564577133   39.9                 -1.0                
1.556387132209541    39.9                 -0.9                
1.5300476821694096   39.9                 -0.8                
1.5471962440498659   39.9                 -0.7                
1.5671666832330189   39.9                 -0.6                
1.541148526967473    39.9                 -0.5                
1.5814233985665196   39.9                 -0.4                
1.5852241735853831   39.9                 -0.3                
1.4602417245056638   39.9                 -0.2                
1.3442447055377598   39.9                 -0.1                
1.3086584365298257   39.9                 0.0                 
0.0                  39.9                 0.1                 
0.0                  39.9                 0.2                 
0.0                  39.9                 0.3                 
0.0                  39.9                 0.4                 
0.0                  39.9                 0.5                 
0.0                  39.9                 0.6                 
0.0                  39.9                 0.7                 
0.0                  39.9                 0.8                 
0.0                  39.9                 0.9                 
0.0                  39.9                 1.0                 
0.0                  39.9                 1.1                 
0.0                  39.9                 1.2                 
0.0                  39.9                 1.3                 
0.0                  39.9                 1.4                 
0.0                  39.9                 1.5                 
0.0                  39.9                 1.6                 
0.0                  39.9                 1.7                 
0.0                  39.9                 1.8                 
0.0                  39.9                 1.9                 
0.0                  39.9                 2.0                 
0.0                  39.9                 2.1                 
0.0                  39.9                 2.2                 
0.0                  39.9                 2.3                 
0.0                  39.9                 2.4                 
0.0                  39.9                 2.5                 
0.0                  39.9                 2.6                 
0.0                  39.9                 2.7                 
2.827949266958717    39.9                 2.8                 
2.9318170295275876   39.9                 2.9                 
2.605055349203826    39.9                 3.0                 
0.0                  39.9                 3.1                 
0.0                  39.9                 3.2                 
0.0                  39.9                 3.3                 
0.0                  39.9                 3.4                 
0.0                  39.9                 3.5                 
